speech_sequence_idx,speech_sequence_path,speaker_id,text_embedding_idx,text,audio_event_idx,audio_file_path,audio_start_time,audio_stop_time,audio_sample_rate,audio_start_sample,audio_stop_sample,n_audio_samples,speech_frame_start,speech_frame_stop,speech_frame_count,speech_feature_dim
4236,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1415,“那你刚才为什么又点亮路灯呢？”,1416,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,18.837000,19.640000,12000,226044,235680,9636,97731,97770,39,1024
4237,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1416,“这是规定，”,1417,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,19.649000,19.890000,12000,235788,238680,2892,97770,97781,11,1024
4238,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1417,点灯人回答说。,1418,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,19.896000,20.265000,12000,238752,243180,4428,97781,97799,18,1024
4239,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1418,“我弄不懂，”,1419,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,20.271000,20.515000,12000,243252,246180,2928,97799,97810,11,1024
4240,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1419,小王子说。,1420,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,20.522000,20.765000,12000,246264,249180,2916,97810,97821,11,1024
4241,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1420,“没什么要弄懂的，”,1421,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,20.771000,21.203000,12000,249252,254436,5184,97821,97842,21,1024
4242,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1421,点灯人说，,1422,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,21.209000,21.453000,12000,254508,257436,2928,97842,97853,11,1024
4243,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1422,“规定就是规定。,1423,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,21.458000,21.828000,12000,257496,261936,4440,97853,97871,18,1024
4244,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1423,早上好。”,1424,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,21.834000,22.015000,12000,262008,264180,2172,97871,97879,8,1024
4245,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1424,说着他熄灭了路灯。,1425,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,22.028000,22.515000,12000,264336,270180,5844,97879,97903,24,1024
4246,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1425,然后他用一块有红方格的手帕擦了擦额头。,1426,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,22.527000,23.662000,12000,270324,283944,13620,97903,97959,56,1024
4247,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1426,“我干的是件非常累人的差事。,1427,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,23.674000,24.390000,12000,284088,292680,8592,97959,97994,35,1024
4248,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1427,以前还说得过去。,1428,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,24.399000,24.828000,12000,292788,297936,5148,97994,98015,21,1024
4249,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1428,我早晨熄灯，,1429,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,24.833000,25.140000,12000,297996,301680,3684,98015,98030,15,1024
4250,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1429,晚上点灯。,1430,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,25.146000,25.390000,12000,301752,304680,2928,98030,98041,11,1024
4251,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1430,白天我有时间休息，,1431,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,25.397000,25.890000,12000,304764,310680,5916,98041,98065,24,1024
4252,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1431,夜里也有时间睡觉……”,1432,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,25.897000,26.390000,12000,310764,316680,5916,98065,98089,24,1024
4253,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1432,“那么，,1433,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,26.397000,26.515000,12000,316764,318180,1416,98089,98094,5,1024
4254,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1433,后来规定改变了？”,1434,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,26.521000,26.953000,12000,318252,323436,5184,98094,98115,21,1024
4255,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1434,“规定没有改变，”,1435,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,26.959000,27.328000,12000,323508,327936,4428,98115,98133,18,1024
4256,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1435,点灯人说，,1436,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,27.334000,27.577000,12000,328008,330924,2916,98133,98144,11,1024
4257,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1436,“惨就惨在这儿！,1437,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,27.585000,27.952000,12000,331020,335424,4404,98144,98162,18,1024
4258,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1437,这颗行星一年比一年转得快，,1438,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,27.960000,28.703000,12000,335520,344436,8916,98162,98198,36,1024
4259,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1438,可规定却没变！”,1439,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,28.710000,29.077000,12000,344520,348924,4404,98198,98216,18,1024
4260,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1439,“结果呢？”,1440,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,29.083000,29.265000,12000,348996,351180,2184,98216,98224,8,1024
4261,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1440,小王子说。,1441,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,29.272000,29.515000,12000,351264,354180,2916,98224,98235,11,1024
4262,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1441,“结果现在每分钟转一圈，,1442,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,29.524000,30.140000,12000,354288,361680,7392,98235,98265,30,1024
4263,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1442,我连一秒钟的休息时间都没有。,1443,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,30.150000,30.952000,12000,361800,371424,9624,98265,98304,39,1024
4264,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1443,我每分钟就要点一次灯，,1444,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,30.961000,31.577000,12000,371532,378924,7392,98304,98334,30,1024
4265,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1444,熄一次灯！”,1445,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,31.584000,31.827000,12000,379008,381924,2916,98334,98345,11,1024
4266,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1445,“这可真有趣！,1446,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,31.834000,32.140000,12000,382008,385680,3672,98345,98360,15,1024
4267,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1446,你这儿一天只有一分钟！”,1447,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,32.148000,32.765000,12000,385776,393180,7404,98360,98390,30,1024
4268,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1447,“一点也不有趣，”,1448,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,32.772000,33.140000,12000,393264,397680,4416,98390,98408,18,1024
4269,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1448,点灯人说，,1449,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,33.146000,33.390000,12000,397752,400680,2928,98408,98419,11,1024
4270,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1449,“我们说着话，,1450,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,33.396000,33.702000,12000,400752,404424,3672,98419,98434,15,1024
4271,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1450,就已经一个月过去了。”,1451,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,33.709000,34.265000,12000,404508,411180,6672,98434,98461,27,1024
4272,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1451,“一个月？”,1452,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,34.272000,34.452000,12000,411264,413424,2160,98461,98469,8,1024
4273,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1452,“对。三十分钟。,1453,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,34.459000,34.765000,12000,413508,417180,3672,98469,98484,15,1024
4274,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1453,三十天！晚上好。”,1454,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,34.772000,35.140000,12000,417264,421680,4416,98484,98502,18,1024
4275,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1454,说着他点亮了路灯。,1455,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,35.147000,35.640000,12000,421764,427680,5916,98502,98526,24,1024
4276,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1455,小王子瞧着他，,1456,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,35.650000,36.015000,12000,427800,432180,4380,98526,98544,18,1024
4277,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1456,心里喜欢上了这个忠于职守的点灯人。,1457,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,36.026000,37.015000,12000,432312,444180,11868,98544,98593,49,1024
4278,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1457,他想起了自己以前的挪椅子看日落。,1458,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,37.027000,37.952000,12000,444324,455424,11100,98593,98639,46,1024
4279,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1458,他挺想帮助这个朋友：,1459,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,37.961000,38.515000,12000,455532,462180,6648,98639,98666,27,1024
4280,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1459,“你知道……,1460,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,38.522000,38.702000,12000,462264,464424,2160,98666,98674,8,1024
4281,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1460,我有一个办法，,1461,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,38.710000,39.077000,12000,464520,468924,4404,98674,98692,18,1024
4282,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1461,好让你想休息就能休息……”,1462,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,39.089000,39.702000,12000,469068,476424,7356,98692,98722,30,1024
4283,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1462,我干的是桩非常累人的差事“我一直想休息，”,1463,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,39.713000,40.827000,12000,476556,489924,13368,98722,98777,55,1024
4284,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1463,点灯人说。,1464,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,40.835000,41.077000,12000,490020,492924,2904,98777,98788,11,1024
4285,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1464,因为，,1465,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,41.083000,41.202000,12000,492996,494424,1428,98788,98793,5,1024
4286,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1465,一个人可以同时是忠于职守的，,1466,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,41.209000,42.014000,12000,494508,504168,9660,98793,98833,40,1024
4287,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1466,又是生性疏懒的。,1467,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,42.022000,42.452000,12000,504264,509424,5160,98833,98854,21,1024
4288,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1467,小王子接着说：,1468,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,42.459000,42.827000,12000,509508,513924,4416,98854,98872,18,1024
4289,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1468,“你的星球小得很，,1469,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,42.834000,43.264000,12000,514008,519168,5160,98872,98893,21,1024
4290,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1469,你走三步就绕了一圈。,1470,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,43.273000,43.827000,12000,519276,525924,6648,98893,98920,27,1024
4291,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1470,所以你只要走得慢一些，,1471,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,43.836000,44.452000,12000,526032,533424,7392,98920,98950,30,1024
4292,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1471,就可以一直待在阳光下。,1472,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,44.460000,45.077000,12000,533520,540924,7404,98950,98980,30,1024
4293,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1472,你要想休息了，,1473,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,45.084000,45.452000,12000,541008,545424,4416,98980,98998,18,1024
4294,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1473,就往前走……,1474,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,45.457000,45.702000,12000,545484,548424,2940,98998,99010,12,1024
4295,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1474,你要白天有多长，,1475,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,45.708000,46.139000,12000,548496,553668,5172,99010,99031,21,1024
4296,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_m1,1475,它就有多长。”,1476,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_14.wav,46.147000,46.452000,12000,553764,557424,3660,99031,99046,15,1024
